"Match_Id","Innings","Team","Over","Runs Scored","Extras","Overall","x"
733986,2,3,6,1,1,2,49
733992,2,3,6,12,0,12,46
734000,2,3,6,4,0,4,38
734008,2,3,6,6,0,6,48
734040,2,3,6,5,0,5,64
734050,2,3,6,17,0,17,60
734052,2,3,6,32,1,33,100
829734,2,3,6,18,0,18,90
829778,2,3,6,6,0,6,54
829814,2,3,6,6,1,7,47
829822,2,3,6,8,0,8,54
829826,2,3,6,6,0,6,34
829828,2,3,6,5,0,5,31
335992,1,4,6,16,0,16,54
335996,1,4,6,16,1,17,60
336008,1,4,6,4,1,5,49
336024,1,4,6,10,0,10,51
336033,1,4,6,12,1,13,43
336040,1,4,6,9,1,10,47
336044,1,4,6,5,0,5,35
392188,1,4,6,14,1,15,67
392191,1,4,6,10,0,10,46
392200,1,4,6,7,3,10,38
392205,1,4,6,2,1,3,26
392227,1,4,6,8,0,8,51
392234,1,4,6,6,0,6,39
419113,1,4,6,4,1,5,44
419117,1,4,6,15,0,15,50
419126,1,4,6,8,0,8,38
419137,1,4,6,2,5,7,48
419141,1,4,6,5,0,5,41
419148,1,4,6,8,2,10,52
419161,1,4,6,9,0,9,43
419164,1,4,6,6,0,6,49
501207,1,4,6,9,1,10,36
501225,1,4,6,0,4,4,77
501239,1,4,6,5,0,5,40
501253,1,4,6,5,0,5,34
501256,1,4,6,5,4,9,39
501262,1,4,6,9,1,10,39
501265,1,4,6,1,0,1,30
548328,1,4,6,2,0,2,26
548333,1,4,6,11,0,11,45
548336,1,4,6,14,0,14,41
548344,1,4,6,9,0,9,44
548348,1,4,6,5,0,5,43
548364,1,4,6,9,0,9,51
548374,1,4,6,9,0,9,47
548379,1,4,6,2,0,2,20
598012,1,4,6,5,0,5,43
598019,1,4,6,13,0,13,34
598021,1,4,6,6,0,6,35
598026,1,4,6,7,0,7,36
598033,1,4,6,17,0,17,53
598036,1,4,6,12,0,12,45
598057,1,4,6,9,0,9,37
598071,1,4,6,13,0,13,35
729300,1,4,6,4,1,5,43
729312,1,4,6,14,0,14,51
733978,1,4,6,5,0,5,36
733992,1,4,6,1,0,1,38
733996,1,4,6,15,4,19,64
734002,1,4,6,1,0,1,49
734030,1,4,6,13,1,14,48
734038,1,4,6,7,0,7,53
734052,1,4,6,13,0,13,70
734054,1,4,6,2,0,2,32
829722,1,4,6,10,1,11,57
829730,1,4,6,8,0,8,41
829738,1,4,6,11,0,11,48
829772,1,4,6,9,2,11,27
829796,1,4,6,4,0,4,45
829808,1,4,6,15,1,16,72
829814,1,4,6,6,0,6,41
980910,1,4,6,7,0,7,52
980918,1,4,6,14,0,14,37
980930,1,4,6,6,0,6,41
980940,1,4,6,0,0,0,35
980960,1,4,6,8,0,8,59
980976,1,4,6,5,0,5,45
980996,1,4,6,10,0,10,47
981010,1,4,6,12,0,12,52
1082601,1,4,6,4,0,4,57
1082612,1,4,6,7,0,7,46
1082616,1,4,6,14,0,14,50
1082633,1,4,6,6,0,6,35
1082637,1,4,6,15,0,15,44
1082639,1,4,6,2,0,2,41
1082641,1,4,6,11,0,11,71
1082645,1,4,6,1,2,3,32
335988,2,4,6,14,2,16,63
336000,2,4,6,12,0,12,55
336004,2,4,6,4,0,4,41
336011,2,4,6,8,0,8,52
336018,2,4,6,4,0,4,35
336021,2,4,6,9,0,9,42
336027,2,4,6,17,0,17,73
336036,2,4,6,11,0,11,74
392196,2,4,6,4,1,5,44
392209,2,4,6,7,0,7,35
392212,2,4,6,6,1,7,51
392215,2,4,6,3,1,4,29
392219,2,4,6,5,1,6,53
392221,2,4,6,3,0,3,45
392231,2,4,6,1,1,2,33
392239,2,4,6,3,0,3,29
419122,2,4,6,5,0,5,27
419129,2,4,6,16,1,17,76
419132,2,4,6,11,0,11,42
419144,2,4,6,16,1,17,69
419151,2,4,6,10,0,10,56
419154,2,4,6,7,0,7,39
501211,2,4,6,16,0,16,65
501217,2,4,6,2,1,3,62
501228,2,4,6,12,0,12,46
501242,2,4,6,5,1,6,24
501249,2,4,6,5,0,5,38
501259,2,4,6,14,0,14,49
501269,2,4,6,9,0,9,45
548314,2,4,6,4,1,5,45
548318,2,4,6,6,0,6,19
548324,2,4,6,10,0,10,38
548339,2,4,6,6,0,6,48
548355,2,4,6,9,0,9,53
548359,2,4,6,5,1,6,33
548371,2,4,6,16,0,16,44
548376,2,4,6,9,0,9,43
598008,2,4,6,2,0,2,56
598030,2,4,6,11,0,11,55
598042,2,4,6,17,0,17,55
598046,2,4,6,9,0,9,36
598050,2,4,6,13,0,13,46
598061,2,4,6,12,0,12,41
598064,2,4,6,5,0,5,56
598069,2,4,6,10,0,10,41
729288,2,4,6,10,2,12,64
729296,2,4,6,7,2,9,39
729318,2,4,6,2,0,2,33
734012,2,4,6,20,0,20,86
734024,2,4,6,10,1,11,66
734044,2,4,6,14,4,18,48
734048,2,4,6,6,1,7,46
829714,2,4,6,4,1,5,51
829746,2,4,6,7,0,7,40
829758,2,4,6,4,0,4,39
829764,2,4,6,13,2,15,36
829780,2,4,6,3,0,3,45
829790,2,4,6,5,0,5,34
829804,2,4,6,5,0,5,47
980924,2,4,6,7,0,7,50
980946,2,4,6,7,0,7,40
980968,2,4,6,9,1,10,37
980982,2,4,6,7,0,7,50
980990,2,4,6,4,2,6,32
981004,2,4,6,3,2,5,59
1082594,2,4,6,8,0,8,56
1082598,2,4,6,11,1,12,62
1082605,2,4,6,7,0,7,40
1082609,2,4,6,15,4,19,51
1082623,2,4,6,17,0,17,59
1082626,2,4,6,10,1,11,50
335989,1,5,6,2,1,3,36
336005,1,5,6,3,4,7,45
336013,1,5,6,17,0,17,48
336028,1,5,6,8,0,8,51
336038,1,5,6,15,0,15,67
336043,1,5,6,15,0,15,58
392195,1,5,6,13,1,14,54
392215,1,5,6,13,0,13,57
392222,1,5,6,8,1,9,34
392230,1,5,6,1,2,3,42
392238,1,5,6,8,0,8,46
419116,1,5,6,2,0,2,47
419120,1,5,6,3,1,4,31
419123,1,5,6,14,0,14,56
419129,1,5,6,3,1,4,53
419134,1,5,6,9,0,9,58
419146,1,5,6,11,0,11,48
419159,1,5,6,6,0,6,30
419163,1,5,6,14,0,14,46
501214,1,5,6,2,0,2,31
501219,1,5,6,8,0,8,36
501245,1,5,6,11,0,11,47
501257,1,5,6,11,0,11,43
501263,1,5,6,10,0,10,32
548314,1,5,6,9,0,9,57
548317,1,5,6,8,0,8,37
548325,1,5,6,12,0,12,45
548329,1,5,6,9,0,9,43
548337,1,5,6,5,0,5,41
548354,1,5,6,6,0,6,56
548359,1,5,6,18,1,19,64
548366,1,5,6,3,0,3,28
548370,1,5,6,11,0,11,45
548378,1,5,6,10,0,10,41
548382,1,5,6,0,0,0,31
598006,1,5,6,8,1,9,45
598010,1,5,6,8,0,8,35
598014,1,5,6,4,0,4,44
598024,1,5,6,12,4,16,58
598028,1,5,6,6,0,6,31
598031,1,5,6,7,0,7,55
598048,1,5,6,4,2,6,34
598077,1,5,6,9,0,9,42
729296,1,5,6,12,1,13,54
729320,1,5,6,17,3,20,45
733984,1,5,6,6,0,6,50
734008,1,5,6,16,1,17,42
734016,1,5,6,9,0,9,52
734046,1,5,6,5,0,5,35
829714,1,5,6,15,0,15,35
829746,1,5,6,9,0,9,43
829754,1,5,6,12,0,12,48
829782,1,5,6,7,0,7,43
829816,1,5,6,14,0,14,66
335992,2,5,6,4,1,5,53
335995,2,5,6,16,0,16,73
335997,2,5,6,5,1,6,45
336010,2,5,6,10,0,10,44
336016,2,5,6,17,0,17,50
336020,2,5,6,2,4,6,21
336024,2,5,6,9,0,9,38
336032,2,5,6,0,0,0,42
336041,2,5,6,2,2,4,36
336045,2,5,6,5,0,5,41
392187,2,5,6,1,0,1,14
392200,2,5,6,5,0,5,32
392203,2,5,6,2,0,2,33
392207,2,5,6,6,0,6,38
392210,2,5,6,9,1,10,30
392218,2,5,6,6,0,6,31
392225,2,5,6,5,0,5,30
392235,2,5,6,5,0,5,24
419112,2,5,6,1,0,1,39
419131,2,5,6,3,0,3,54
419139,2,5,6,6,0,6,39
419142,2,5,6,15,0,15,62
419148,2,5,6,5,0,5,70
419155,2,5,6,9,5,14,34
501204,2,5,6,1,1,2,31
501209,2,5,6,14,0,14,57
501225,2,5,6,7,0,7,45
501230,2,5,6,5,0,5,34
501236,2,5,6,1,0,1,18
501240,2,5,6,5,0,5,34
501254,2,5,6,10,0,10,48
501268,2,5,6,15,0,15,52
548322,2,5,6,8,1,9,44
548331,2,5,6,10,2,12,62
548341,2,5,6,13,0,13,48
548350,2,5,6,10,0,10,40
548363,2,5,6,8,0,8,49
598019,2,5,6,4,0,4,48
598037,2,5,6,9,0,9,30
598041,2,5,6,9,0,9,45
598052,2,5,6,13,0,13,53
598054,2,5,6,13,0,13,49
598057,2,5,6,7,0,7,38
598063,2,5,6,5,0,5,24
598068,2,5,6,2,0,2,29
598070,2,5,6,2,1,3,33
598076,2,5,6,16,0,16,44
729290,2,5,6,2,0,2,30
729302,2,5,6,1,0,1,38
729310,2,5,6,3,1,4,36
733980,2,5,6,7,0,7,38
733994,2,5,6,5,0,5,37
734004,2,5,6,7,0,7,45
734022,2,5,6,5,1,6,47
734038,2,5,6,12,1,13,44
829720,2,5,6,5,0,5,42
829726,2,5,6,9,0,9,42
829732,2,5,6,8,1,9,36
829740,2,5,6,5,0,5,47
829774,2,5,6,6,0,6,55
829792,2,5,6,1,0,1,36
829802,2,5,6,8,0,8,40
829824,2,5,6,6,0,6,40
336000,1,6,6,5,0,5,45
336003,1,6,6,5,0,5,58
336014,1,6,6,5,0,5,50
336020,1,6,6,6,2,8,47
336025,1,6,6,7,1,8,48
336027,1,6,6,22,0,22,68
392194,1,6,6,13,0,13,59
392203,1,6,6,6,0,6,42
392228,1,6,6,24,0,24,56
392231,1,6,6,9,2,11,38
392235,1,6,6,9,0,9,35
392237,1,6,6,9,0,9,37
392242,1,6,6,8,0,8,49
419121,1,6,6,2,0,2,52
419133,1,6,6,6,0,6,64
419136,1,6,6,6,0,6,62
419139,1,6,6,7,0,7,52
419145,1,6,6,6,0,6,54
419154,1,6,6,1,0,1,45
501206,1,6,6,11,0,11,38
501209,1,6,6,0,0,0,30
501228,1,6,6,12,6,18,70
501232,1,6,6,8,0,8,42
501238,1,6,6,0,3,3,34
501243,1,6,6,3,1,4,42
501270,1,6,6,5,1,6,33
548347,1,6,6,11,3,14,54
548350,1,6,6,7,0,7,42
548362,1,6,6,7,0,7,50
548369,1,6,6,2,1,3,27
598003,1,6,6,4,0,4,45
598015,1,6,6,1,0,1,29
598022,1,6,6,1,0,1,43
598040,1,6,6,10,3,13,37
598049,1,6,6,3,0,3,26
598054,1,6,6,1,0,1,42
598064,1,6,6,8,0,8,40
729286,1,6,6,13,0,13,30
733980,1,6,6,11,0,11,46
733986,1,6,6,9,0,9,46
733990,1,6,6,3,0,3,29
733998,1,6,6,15,0,15,52
734024,1,6,6,7,1,8,55
734044,1,6,6,0,1,1,44
829720,1,6,6,5,0,5,51
829736,1,6,6,11,1,12,40
829744,1,6,6,8,0,8,34
829752,1,6,6,2,0,2,45
829762,1,6,6,3,1,4,38
829788,1,6,6,0,1,1,44
829818,1,6,6,12,0,12,54
980908,1,6,6,0,0,0,35
980938,1,6,6,5,1,6,41
980956,1,6,6,5,0,5,37
980970,1,6,6,8,0,8,48
981002,1,6,6,3,0,3,28
981016,1,6,6,2,0,2,43
1082599,1,6,6,14,1,15,62
1082605,1,6,6,8,0,8,49
1082608,1,6,6,3,0,3,53
1082622,1,6,6,5,0,5,53
1082626,1,6,6,3,0,3,25
1082642,1,6,6,13,1,14,54
335989,2,6,6,6,1,7,55
335993,2,6,6,10,1,11,48
336006,2,6,6,10,0,10,64
336009,2,6,6,8,0,8,37
336022,2,6,6,5,0,5,37
336031,2,6,6,11,0,11,71
336037,2,6,6,6,0,6,56
336043,2,6,6,4,0,4,28
392199,2,6,6,4,0,4,43
392206,2,6,6,4,2,6,41
392211,2,6,6,11,0,11,49
392216,2,6,6,6,2,8,57
392220,2,6,6,3,0,3,36
392224,2,6,6,2,0,2,47
392240,2,6,6,14,0,14,60
419113,2,6,6,9,0,9,39
419116,2,6,6,13,0,13,60
419119,2,6,6,5,0,5,54
419125,2,6,6,7,0,7,48
419149,2,6,6,5,0,5,44
419157,2,6,6,13,1,14,69
419160,2,6,6,7,0,7,33
419165,2,6,6,2,0,2,39
501218,2,6,6,8,7,15,67
501221,2,6,6,5,0,5,38
501235,2,6,6,6,1,7,41
501248,2,6,6,4,1,5,29
501251,2,6,6,10,0,10,23
501258,2,6,6,1,5,6,52
501262,2,6,6,16,1,17,42
548312,2,6,6,8,1,9,48
548315,2,6,6,6,0,6,46
548321,2,6,6,6,0,6,50
548326,2,6,6,7,0,7,34
548330,2,6,6,7,0,7,41
548334,2,6,6,20,0,20,64
548338,2,6,6,20,0,20,49
548342,2,6,6,15,0,15,61
548354,2,6,6,10,0,10,61
548374,2,6,6,1,0,1,37
548377,2,6,6,4,0,4,51
548379,2,6,6,5,5,10,44
548383,2,6,6,2,0,2,49
548385,2,6,6,11,0,11,46
598006,2,6,6,5,1,6,39
598011,2,6,6,3,1,4,46
598025,2,6,6,2,0,2,32
598029,2,6,6,9,0,9,60
598033,2,6,6,7,0,7,21
598045,2,6,6,2,0,2,34
598059,2,6,6,1,0,1,49
598067,2,6,6,15,0,15,49
598072,2,6,6,7,0,7,47
729294,2,6,6,6,0,6,49
729298,2,6,6,6,0,6,24
729306,2,6,6,6,1,7,44
729314,2,6,6,0,1,1,26
734010,2,6,6,10,0,10,46
734016,2,6,6,2,2,4,34
734036,2,6,6,4,0,4,47
829712,2,6,6,1,0,1,40
829730,2,6,6,7,0,7,47
829766,2,6,6,2,0,2,36
829772,2,6,6,8,0,8,41
829782,2,6,6,14,0,14,55
829798,2,6,6,15,0,15,49
829806,2,6,6,4,0,4,28
980918,2,6,6,8,0,8,28
980926,2,6,6,1,0,1,51
980950,2,6,6,3,0,3,22
980966,2,6,6,10,0,10,61
980976,2,6,6,16,0,16,51
980988,2,6,6,8,1,9,50
980998,2,6,6,2,0,2,49
981008,2,6,6,1,0,1,37
1082595,2,6,6,6,0,6,43
1082611,2,6,6,8,1,9,56
1082614,2,6,6,1,1,2,23
1082630,2,6,6,16,0,16,62
1082632,2,6,6,5,0,5,63
1082635,2,6,6,4,0,4,35
1082640,2,6,6,17,0,17,64
1082646,2,6,6,2,0,2,42
335990,1,7,6,6,0,6,47
335999,1,7,6,4,1,5,27
336009,1,7,6,15,0,15,50
336029,1,7,6,9,0,9,57
336037,1,7,6,17,0,17,60
336041,1,7,6,1,0,1,29
392186,1,7,6,5,0,5,40
392202,1,7,6,15,1,16,61
392208,1,7,6,9,0,9,40
392213,1,7,6,2,0,2,25
392220,1,7,6,5,0,5,30
392223,1,7,6,4,0,4,46
392232,1,7,6,15,0,15,49
392240,1,7,6,2,0,2,30
419112,1,7,6,17,0,17,69
419119,1,7,6,10,1,11,67
419124,1,7,6,8,0,8,45
419135,1,7,6,10,0,10,52
419143,1,7,6,6,0,6,53
419151,1,7,6,6,0,6,51
419155,1,7,6,6,0,6,47
419157,1,7,6,4,0,4,43
419162,1,7,6,5,0,5,34
419166,1,7,6,13,0,13,42
419167,1,7,6,15,0,15,54
501215,1,7,6,8,1,9,44
501226,1,7,6,8,1,9,40
501229,1,7,6,8,2,10,57
501236,1,7,6,2,0,2,31
501242,1,7,6,11,0,11,35
501246,1,7,6,8,6,14,49
501251,1,7,6,0,0,0,50
501268,1,7,6,6,0,6,26
548322,1,7,6,10,0,10,54
548330,1,7,6,6,1,7,23
548339,1,7,6,10,1,11,39
548356,1,7,6,14,0,14,42
548365,1,7,6,13,0,13,25
548368,1,7,6,6,0,6,49
598007,1,7,6,12,1,13,41
598011,1,7,6,16,0,16,38
598016,1,7,6,11,0,11,48
598029,1,7,6,2,0,2,20
598038,1,7,6,10,4,14,52
598042,1,7,6,8,0,8,36
598044,1,7,6,9,0,9,41
598051,1,7,6,11,0,11,32
598055,1,7,6,3,0,3,41
598068,1,7,6,12,2,14,49
598078,1,7,6,9,0,9,34
729292,1,7,6,13,5,18,49
729308,1,7,6,5,0,5,31
729314,1,7,6,6,0,6,37
733988,1,7,6,5,4,9,50
734000,1,7,6,10,0,10,42
734014,1,7,6,2,0,2,37
734022,1,7,6,7,1,8,42
734036,1,7,6,10,1,11,65
734050,1,7,6,19,0,19,53
829710,1,7,6,0,0,0,37
829726,1,7,6,4,0,4,31
829734,1,7,6,11,0,11,31
829742,1,7,6,2,1,3,48
829756,1,7,6,10,0,10,46
829774,1,7,6,3,1,4,47
829780,1,7,6,5,0,5,51
829810,1,7,6,10,2,12,46
829822,1,7,6,13,0,13,48
829828,1,7,6,14,0,14,61
980906,1,7,6,1,6,7,37
980922,1,7,6,5,0,5,31
980928,1,7,6,9,0,9,40
980946,1,7,6,13,1,14,39
980990,1,7,6,7,0,7,21
980998,1,7,6,12,0,12,45
981012,1,7,6,4,0,4,49
1082592,1,7,6,13,0,13,61
1082614,1,7,6,1,0,1,48
1082635,1,7,6,13,6,19,60
1082638,1,7,6,7,0,7,36
1082644,1,7,6,12,0,12,51
1082650,1,7,6,16,0,16,32
335994,2,7,6,2,0,2,52
335996,2,7,6,5,0,5,39
336002,2,7,6,9,0,9,38
336013,2,7,6,5,0,5,34
336017,2,7,6,3,0,3,39
336023,2,7,6,20,1,21,78
336026,2,7,6,10,5,15,68
336033,2,7,6,12,0,12,68
392197,2,7,6,5,3,8,50
392202,2,7,6,4,0,4,47
392205,2,7,6,10,0,10,23
392217,2,7,6,13,1,14,41
392227,2,7,6,7,0,7,42
392230,2,7,6,3,0,3,26
419119,2,7,6,2,0,2,56
419127,2,7,6,6,0,6,57
419130,2,7,6,13,0,13,63
419137,2,7,6,3,5,8,45
419147,2,7,6,8,0,8,46
419170,2,7,6,11,1,12,33
501206,2,7,6,8,1,9,31
501210,2,7,6,7,0,7,40
501223,2,7,6,5,0,5,32
501256,2,7,6,5,0,5,33
501261,2,7,6,2,0,2,26
501272,2,7,6,13,5,18,54
501274,2,7,6,11,0,11,62
501275,2,7,6,10,1,11,52
548311,2,7,6,16,0,16,53
548313,2,7,6,6,0,6,27
548319,2,7,6,14,0,14,29
548344,2,7,6,9,2,11,40
548347,2,7,6,13,0,13,49
548351,2,7,6,4,0,4,31
548360,2,7,6,8,0,8,46
548372,2,7,6,3,1,4,32
548375,2,7,6,6,0,6,26
548382,2,7,6,5,0,5,44
548384,2,7,6,7,0,7,54
598004,2,7,6,10,1,11,38
598024,2,7,6,2,0,2,26
598034,2,7,6,12,0,12,42
598060,2,7,6,11,0,11,37
598065,2,7,6,4,0,4,39
598071,2,7,6,14,0,14,51
598075,2,7,6,16,0,16,56
598077,2,7,6,9,0,9,45
729284,2,7,6,7,0,7,32
729322,2,7,6,8,0,8,32
733978,2,7,6,6,1,7,49
734006,2,7,6,6,0,6,38
734030,2,7,6,9,0,9,62
734046,2,7,6,9,1,10,71
829722,2,7,6,0,0,0,17
829752,2,7,6,10,0,10,48
829788,2,7,6,5,0,5,41
829794,2,7,6,11,0,11,61
829800,2,7,6,10,0,10,45
829820,2,7,6,1,0,1,38
980914,2,7,6,2,1,3,53
980932,2,7,6,7,1,8,51
980938,2,7,6,5,0,5,52
980952,2,7,6,19,0,19,64
980962,2,7,6,4,0,4,47
980978,2,7,6,1,0,1,32
980986,2,7,6,9,0,9,39
1082597,2,7,6,4,1,5,49
1082600,2,7,6,19,0,19,61
1082602,2,7,6,3,0,3,21
1082606,2,7,6,9,0,9,56
1082612,2,7,6,13,1,14,82
1082618,2,7,6,8,1,9,44
1082625,2,7,6,9,0,9,61
1082628,2,7,6,8,0,8,55
1082641,2,7,6,16,0,16,68
1082647,2,7,6,1,0,1,42
1082649,2,7,6,4,0,4,36
335991,1,8,6,16,0,16,39
335993,1,8,6,2,0,2,25
335995,1,8,6,9,1,10,58
336004,1,8,6,12,0,12,50
336007,1,8,6,7,0,7,41
336016,1,8,6,9,0,9,50
336036,1,8,6,2,1,3,42
336042,1,8,6,8,0,8,26
392193,1,8,6,13,0,13,62
392197,1,8,6,10,1,11,55
392206,1,8,6,7,0,7,37
392210,1,8,6,4,0,4,39
392217,1,8,6,1,0,1,37
392221,1,8,6,8,0,8,52
392225,1,8,6,10,0,10,42
392244,1,8,6,8,0,8,31
419115,1,8,6,1,1,2,57
419122,1,8,6,3,0,3,56
419125,1,8,6,3,0,3,47
419131,1,8,6,13,0,13,55
419156,1,8,6,7,0,7,35
419165,1,8,6,4,0,4,38
419169,1,8,6,7,0,7,27
501204,1,8,6,4,0,4,44
501213,1,8,6,7,0,7,41
501217,1,8,6,9,1,10,48
501221,1,8,6,7,0,7,43
501234,1,8,6,1,0,1,20
501248,1,8,6,13,0,13,43
501255,1,8,6,11,0,11,50
501261,1,8,6,9,0,9,32
501269,1,8,6,11,0,11,58
548319,1,8,6,18,0,18,45
548326,1,8,6,15,0,15,50
548331,1,8,6,8,0,8,57
548334,1,8,6,5,0,5,33
548340,1,8,6,4,0,4,39
548346,1,8,6,2,0,2,50
548351,1,8,6,2,0,2,38
548353,1,8,6,7,0,7,33
548361,1,8,6,7,0,7,46
548371,1,8,6,6,0,6,47
548381,1,8,6,2,0,2,23
335999,2,8,6,11,2,13,60
336012,2,8,6,20,0,20,50
336019,2,8,6,11,3,14,55
336025,2,8,6,10,0,10,71
336029,2,8,6,8,1,9,32
336039,2,8,6,2,0,2,33
392189,2,8,6,2,0,2,37
392201,2,8,6,3,0,3,69
392214,2,8,6,18,0,18,52
392228,2,8,6,9,1,10,50
392233,2,8,6,9,0,9,50
392234,2,8,6,6,0,6,46
392241,2,8,6,14,5,19,64
392242,2,8,6,24,1,25,84
419111,2,8,6,6,0,6,62
419135,2,8,6,0,2,2,50
419140,2,8,6,12,1,13,59
419143,2,8,6,4,0,4,40
419146,2,8,6,4,0,4,52
419150,2,8,6,2,0,2,32
419152,2,8,6,2,0,2,37
419161,2,8,6,7,1,8,45
419168,2,8,6,4,0,4,23
501208,2,8,6,7,0,7,30
501229,2,8,6,2,0,2,41
501241,2,8,6,7,0,7,64
501244,2,8,6,3,0,3,41
501264,2,8,6,16,1,17,57
548316,2,8,6,9,1,10,45
548357,2,8,6,7,0,7,47
548364,2,8,6,3,6,9,40
548378,2,8,6,13,1,14,58
501205,1,9,6,18,1,19,61
501212,1,9,6,13,0,13,37
501224,1,9,6,7,0,7,45
501230,1,9,6,3,0,3,32
501247,1,9,6,5,0,5,35
501252,1,9,6,8,0,8,49
501259,1,9,6,11,5,16,62
501215,2,9,6,15,3,18,50
501220,2,9,6,9,0,9,49
501234,2,9,6,6,0,6,29
501238,2,9,6,8,0,8,37
501243,2,9,6,3,3,6,67
501263,2,9,6,10,4,14,87
501266,2,9,6,11,0,11,40
501218,1,10,6,20,1,21,63
501223,1,10,6,5,5,10,33
501233,1,10,6,10,0,10,37
501240,1,10,6,12,0,12,49
501264,1,10,6,4,0,4,39
501267,1,10,6,2,2,4,29
548313,1,10,6,3,0,3,30
548318,1,10,6,2,0,2,38
548324,1,10,6,1,0,1,29
548332,1,10,6,10,0,10,58
548338,1,10,6,17,1,18,52
548342,1,10,6,10,0,10,28
548363,1,10,6,6,1,7,35
598008,1,10,6,3,0,3,24
598020,1,10,6,6,0,6,48
598030,1,10,6,0,1,1,48
598052,1,10,6,6,5,11,61
598060,1,10,6,7,0,7,36
598066,1,10,6,3,0,3,42
598072,1,10,6,1,2,3,40
501207,2,10,6,12,0,12,44
501212,2,10,6,6,1,7,44
501231,2,10,6,0,0,0,40
501237,2,10,6,7,0,7,42
501246,2,10,6,1,3,4,31
501253,2,10,6,8,0,8,40
501255,2,10,6,9,0,9,52
548327,2,10,6,8,0,8,56
548335,2,10,6,18,0,18,53
548346,2,10,6,5,0,5,44
548353,2,10,6,17,0,17,48
548356,2,10,6,6,0,6,37
548358,2,10,6,9,1,10,45
548367,2,10,6,11,1,12,50
548370,2,10,6,7,0,7,33
548380,2,10,6,5,0,5,40
598005,2,10,6,8,1,9,27
598014,2,10,6,5,1,6,64
598016,2,10,6,6,0,6,40
598023,2,10,6,2,0,2,41
598032,2,10,6,6,0,6,43
598040,2,10,6,4,2,6,43
598043,2,10,6,3,0,3,46
598047,2,10,6,4,0,4,39
598058,2,10,6,5,0,5,34
598005,1,11,6,5,1,6,38
598023,1,11,6,8,0,8,25
598035,1,11,6,3,0,3,40
598037,1,11,6,9,1,10,29
598053,1,11,6,8,0,8,40
598061,1,11,6,8,0,8,37
598065,1,11,6,7,1,8,52
598070,1,11,6,4,0,4,21
598076,1,11,6,6,0,6,27
729290,1,11,6,8,0,8,41
729306,1,11,6,8,0,8,55
729316,1,11,6,4,1,5,37
729322,1,11,6,6,0,6,44
733982,1,11,6,8,1,9,47
733994,1,11,6,3,1,4,50
734006,1,11,6,12,0,12,43
734012,1,11,6,6,0,6,55
734020,1,11,6,1,0,1,41
734042,1,11,6,8,0,8,49
829732,1,11,6,0,0,0,35
829748,1,11,6,7,0,7,43
829764,1,11,6,9,1,10,56
829778,1,11,6,13,1,14,76
829792,1,11,6,7,0,7,56
829798,1,11,6,8,1,9,41
829804,1,11,6,2,1,3,56
829812,1,11,6,16,2,18,68
829820,1,11,6,7,1,8,29
980920,1,11,6,6,0,6,36
980948,1,11,6,1,0,1,27
980958,1,11,6,14,2,16,49
980978,1,11,6,11,0,11,51
980984,1,11,6,13,0,13,34
980988,1,11,6,4,4,8,51
981008,1,11,6,4,0,4,46
981020,1,11,6,11,1,12,43
981024,1,11,6,12,1,13,59
1082591,1,11,6,17,0,17,59
1082600,1,11,6,8,0,8,34
1082609,1,11,6,3,1,4,29
1082611,1,11,6,8,0,8,39
1082615,1,11,6,11,0,11,45
1082623,1,11,6,10,0,10,60
1082627,1,11,6,9,3,12,79
1082630,1,11,6,13,4,17,66
1082648,1,11,6,3,0,3,30
598009,2,11,6,6,0,6,37
598015,2,11,6,13,0,13,38
598018,2,11,6,5,1,6,39
598026,2,11,6,8,0,8,33
598044,2,11,6,11,0,11,36
598049,2,11,6,7,1,8,41
598056,2,11,6,3,0,3,49
598074,2,11,6,15,0,15,45
729300,2,11,6,12,0,12,45
734026,2,11,6,6,0,6,51
734034,2,11,6,20,1,21,64
829716,2,11,6,9,0,9,46
829724,2,11,6,7,0,7,65
829736,2,11,6,18,0,18,50
829756,2,11,6,6,1,7,52
829786,2,11,6,4,0,4,33
980912,2,11,6,7,0,7,56
980928,2,11,6,3,1,4,33
980934,2,11,6,10,0,10,63
980940,2,11,6,7,0,7,65
980972,2,11,6,5,0,5,38
980996,2,11,6,11,0,11,55
981014,2,11,6,9,0,9,48
981022,2,11,6,3,0,3,46
1082596,2,11,6,11,0,11,59
1082604,2,11,6,6,0,6,45
1082634,2,11,6,14,0,14,47
1082638,2,11,6,6,0,6,43
1082643,2,11,6,14,0,14,47
980916,1,12,6,16,0,16,57
980924,1,12,6,9,2,11,49
980944,1,12,6,3,0,3,31
980954,1,12,6,13,0,13,48
980962,1,12,6,10,0,10,54
980974,1,12,6,12,0,12,60
980994,1,12,6,10,0,10,37
1082594,1,12,6,3,0,3,35
1082603,1,12,6,4,0,4,64
1082607,1,12,6,4,1,5,55
1082618,1,12,6,11,0,11,48
1082620,1,12,6,15,0,15,57
1082624,1,12,6,12,0,12,43
1082634,1,12,6,10,1,11,35
1082647,1,12,6,2,0,2,33
980906,2,12,6,19,1,20,57
980936,2,12,6,4,0,4,36
980948,2,12,6,10,1,11,46
980970,2,12,6,12,0,12,50
980984,2,12,6,5,0,5,25
981002,2,12,6,9,2,11,44
981010,2,12,6,9,0,9,44
1082592,2,12,6,16,0,16,59
1082599,2,12,6,11,1,12,50
1082615,2,12,6,18,0,18,55
